PRODUCT_ID,description,buy_line_id,price_line_id,keywords,product_family_id,product_family_description,COMMODITY_LEAF,class_distribution
451182,WM MDEA3-MG MODULAR POWER UNIT MODULAR POWER UNIT 5/BX,WIREMOLD,WIREMOLD,"WM MDEA3-MG MODULAR POWER UNIT
END ATTACHED, 3 O/L, MAG",,,899971,0.677%
451184,WM MDCLIPS CABLE CORD CLIP CABLE MANAGEMENT CORD CLIP 10/BX,WIREMOLD,WIREMOLD,"WM MDCLIPS CABLE CORD CLIP
10 MOUNTING CLIPS",,,899971,0.677%
89120,WM V2400BC RACEWAY BASE&CVR P/FT 50/PK 50/BX,WIREMOLD,WIREMOLD,"


STK WIREMOLD
WEBREADY",,,899971,0.677%
4927,WM V500 RACEWAY P/FT 100/PK 100/BX,WIREMOLD,WIREMOLD,"WIRV500 WIR 786776 07012


STK WIREMOLD
WEBREADY",,,899972,0.017%
6697,WM V700 RACEWAY P/FT 100/PK 100/BX,WIREMOLD,WIREMOLD,"WIRV700 WIR 786776 07019


STK WIREMOLD
WEBREADY",,,899972,0.017%
11540,WM 25DTP-412 IV TELE-PWR POLE 1/PK 1/BX,WIREMOLD,WIREMOLD,"WIR25DTP412 25DTP-412 786776 04641
IV POLE TELE-PWR WM

STK WIREMOLD
WEBREADY
POWER POLE",,,899973,0.120%
16509,WM 25DTP-4 IV TELE-PWR POLE 1/PK 1/BX,WIREMOLD,WIREMOLD,"WIR25DTP4 W-MOLD 25D 786776 04640


STK WIREMOLD
WEBREADY
POWER POLE",,,899973,0.120%
13681,WM V20GB606 3W/CKT GRD PLUGMOLD 10/PK 10/BX,WIREMOLD,WIREMOLD,"WIRV20GB606 WIR 786776 09325


STK WIREMOLD
WEBREADY",,,899973,0.120%
28190,WM V2010A2 3-IN ENTR END FTG 5/PK 5/BX,WIREMOLD,WIREMOLD,"WIRV2010A2 WIR 786776 09084


STK WIREMOLD
WEBREADY",,,899973,0.120%
33745,WM WH2010A2 2000WHT STL ENTR E FTG 5/PK 5/BX,WIREMOLD,WIREMOLD,"WIRWH2010A2 WH2010A2 786776 07456
2000WHT E ENTR STL WM
WEBREADY",,,899973,0.120%
128642,WM WH20GB306TR 3FT STL M-OTLT SYS /PK 2/BX,WIREMOLD,WIREMOLD,,,,899973,0.120%
130251,WM BK20GB506TR 5FT STL M-OTLT SYS /PK 2/BX,WIREMOLD,WIREMOLD,,,,899973,0.120%
137233,WM G20GB512 GRY 3W1CKT PLUGMOLD 10/PK 10/BX,WIREMOLD,WIREMOLD,,,,899973,0.120%
137429,WM V20GB506TR 5FT STL M-OTLT SYS /PK 2/BX,WIREMOLD,WIREMOLD,"


STK WIREMOLD
WEBREADY",,,899973,0.120%
195364,WM 25DTP-412-DG TELE POWER POLE /PK 1/BX,WIREMOLD,WIREMOLD,,,,899973,0.120%
212754,WM G20GB306 GRY 3W1CKT PLUGMOLD 10/PK 10/BX,WIREMOLD,WIREMOLD,,,,899973,0.120%
235480,HUBW PPTRIM1 SVC POLE TRIM KIT 10/BX,HUBWIRE,HUBWIRE,,,,899973,0.120%
264196,HUBW HBLPPOAAL SVC POLE 1/BX,HUBWIRE,HUBWIRE,,,,899973,0.120%
129215,WM V20GB306TR 3FT STL M-OTLT SYS /PK 2/BX,WIREMOLD,WIREMOLD,"


STK WIREMOLD
WEBREADY",,,899973,0.120%
8598,WM G4047BX 2G GRY COVER PLATE 1/PK 10/BX,WIREMOLD,WIREMOLD,"WIRG4047BX WIREMOLD C 2G DPLX RECPT
WEBREADY",,,899974,0.806%
1065,WM V4010B IVY BLANK END FITTING 5/PK 20/BX,WIREMOLD,WIREMOLD,"WIRV4010B W-MOLD V40 786776 08050


STK WIREMOLD
WEBREADY
SMCPARTS",,,899974,0.806%
21799,WM V4047BB 2G IVY COVER PLATE 1/PK 10/BX,WIREMOLD,WIREMOLD,"WIRV4047BB V4047BB 786776 04094 2G
COVER IVY PLATE WM

STK WIREMOLD",,,899974,0.806%
2206,WIEG SC040404NK NEMA1 SC BOX-NO KO,WIEGMANN,WIEGMANN,"WIESC444NK SC040404NK 786725 31211
BOX-N NEMA1 WIEG

 
WEBREADY",,,899974,0.806%
13501,WIEG HS882NK NM1 HNG/SC WWY-NO KO,WIEGMANN,WIEGMANN,"WIEHS882NK WIE 786725 61075 HNG/SC
NM1 WIEG WWY
WEBREADY",,,899974,0.806%
23303,WM V5703 2-1/2 SUPPORT CLIP 10/PK 100/BX,WIREMOLD,WIREMOLD,"WIRV5703 WIR 786776 07027


STK WIREMOLD
WEBREADY",,,899974,0.806%
2799,WIEG SC080804 NEMA1 SCR CVR BOX,WIEGMANN,WIEGMANN,"WIESC884 WIE 786725 31290


 
 
WEBREADY",,,899974,0.806%
2839,WM V5737A 5-1/2 OPN BASE EXT BX 1/PK 5/BX,WIREMOLD,WIREMOLD,"WIRV5737A WIR 786776 07041


STK WIREMOLD
WEBREADY",,,899974,0.806%
2920,WM V5738A 5-1/2 SOL BASE FIX BX 1/PK 5/BX,WIREMOLD,WIREMOLD,"WIRV5738A WIR 786776 07043


STK WIREMOLD
WEBREADY",,,899974,0.806%
3065,WM G6000DA STEEL DIVIDER 20/PK 20/BX,WIREMOLD,WIREMOLD,"WIRG6000DA G6000DA 786776 54173
DIVIDER STEEL WM
WEBREADY",,,899974,0.806%
3263,WM V5744-2 2G SW&RCPT X-DEEP BX 1/PK 5/BX,WIREMOLD,WIREMOLD,"WIRV57442 WIR 786776 07050


STK WIREMOLD
WEBREADY",,,899974,0.806%
3389,WM V5747-2 2G SHAL SW&RCPT BOX 1/PK 5/BX,WIREMOLD,WIREMOLD,"WIRV57472 WIR 786776 07053


STK WIREMOLD
WEBREADY",,,899974,0.806%
3422,WM V5744S 1G SW&RCPT DEEP BOX 1/PK 5/BX,WIREMOLD,WIREMOLD,"WIRV5744S V5744S 786776 07048 1G
DEEP SW&RCPT W-MOLD

STK WIREMOLD
WEBREADY",,,899974,0.806%
3465,WM V5748-2 2G SW&RCPT BOX 1/PK 5/BX,WIREMOLD,WIREMOLD,"WIRV57482 WIR 786776 07057


STK WIREMOLD
WEBREADY",,,899974,0.806%
3613,WIEG HS442NK NM1 HNG/SC WWY-NO KO,WIEGMANN,WIEGMANN,"WIEHS442NK WIE 786725 60935 HNG/SC
NM1 WIEG WWY
BLINE 4424HSNK 4X4X24 HS WWY

 
WEBREADY",,,899974,0.806%
3637,WM V5751-2 2G FL EXT ADAPTER 5/PK 5/BX,WIREMOLD,WIREMOLD,"WIRV57512 WIR 786776 07060


STK WIREMOLD
WEBREADY",,,899974,0.806%
3666,WM V5748S SWICH&RCPT BOX 5/PK 5/BX,WIREMOLD,WIREMOLD,"WIRV5748S WIR 786776 07056


STK WIREMOLD
WEBREADY",,,899974,0.806%
12830,WIEG SC080806NK NEMA1 SC BOX-NO KO,WIEGMANN,WIEGMANN,"WIESC886NK SC080806NK 786725 31301
SMCPARTS
WEBREADY",,,899974,0.806%
4977,WM 4001DA DIVIDER CLIP 5/PK 50/BX,WIREMOLD,WIREMOLD,"WIR4001DA 4001DA 786776 57140 CLIP
DIVIDER WM

STK WIREMOLD
WEBREADY",,,899974,0.806%
5083,WM V511 2-IN 90D FLAT ELBOW 10/PK 10/BX,WIREMOLD,WIREMOLD,"WIRV511 WIR 786776 07015


STK WIREMOLD
WEBREADY",,,899974,0.806%
5115,WM V517 2-3/4 INTERNAL ELBOW 10/PK 10/BX,WIREMOLD,WIREMOLD,"WIRV517 WIR 786776 07017


STK WIREMOLD
WEBREADY",,,899974,0.806%
6021,WM 5748WH STL DEVICE BOX WHT 10/PK 10/BX,WIREMOLD,WIREMOLD,"WIR5748WH 5748WH 786776 56298 BOX
DEVICE STL WHT WM

STK WIREMOLD
WEBREADY",,,899974,0.806%
5563,WM G4000D DIVIDER P/FT 50/PK 50/BX,WIREMOLD,WIREMOLD,"WIRG4000D WIR 786776 08033


STK WIREMOLD
WEBREADY",,,899974,0.806%
6193,WM G4010B GRY BLANK END FITTING 5/PK 20/BX,WIREMOLD,WIREMOLD,"WIRG4010B WIR 786776 08884


STK WIREMOLD
WEBREADY
SMCPARTS",,,899974,0.806%
16597,WIEG RSCG060636 NMA3R SC WRNGTROUGH,WIEGMANN,WIEGMANN,"WIERSCG6636 WIE 786725 40860


 
WEBREADY",,,899974,0.806%
6462,WM 5507D IV NM DPLX FACEPLATE 1/PK 10/BX,WIREMOLD,WIREMOLD,"WIR5507D W-MOLD 550 786776 03689
WEBREADY",,,899974,0.806%
6718,WM V704 STRAP 100/PK 100/BX,WIREMOLD,WIREMOLD,"WIRV704 WIR 786776 07020


STK WIREMOLD
WEBREADY",,,899974,0.806%
6753,WM V711 2-IN 90D FLAT ELBOW 10/PK 10/BX,WIREMOLD,WIREMOLD,"WIRV711 WIR 786776 07022


STK WIREMOLD
WEBREADY",,,899974,0.806%
6793,WM V717 2-3/4 INTERNAL ELBOW 10/PK 10/BX,WIREMOLD,WIREMOLD,"WIRV717 WIR 786776 07024


STK WIREMOLD
WEBREADY",,,899974,0.806%
7022,WIEG RSC080806 NEMA3R SCR CVR BOX,WIEGMANN,WIEGMANN,"WIERSC886 WIE 786725 40230
SMCPARTS
WEBREADY",,,899974,0.806%
7712,WM G4000WC WIRE CLIP 10/PK 100/BX,WIREMOLD,WIREMOLD,"WIRG4000WC WIR 786776 08879
STK WIREMOLD",,,899974,0.806%
12442,WM V5738AF STL ROUND FAN BOX IVORY 1/PK 5/BX,WIREMOLD,WIREMOLD,"WIRV5738AF V5738AF 786776 53645 BOX
FAN ROUND STL WM

STK WIREMOLD
WEBREADY",,,899974,0.806%
15959,WIEG HS885NK NM1 HNG/SC WWY-NO KO,WIEGMANN,WIEGMANN,"WIEHS885NK WIE 786725 61105 HNG/SC
NM1 WIEG WWY

 
WEBREADY",,,899974,0.806%
8432,WIEG HS12124NK NM1 HNG/SC WWY-NO KO,WIEGMANN,WIEGMANN,"WIEHS12124NK WIEG HS121 786725
61160
BLINE 121248HSNK 12X12X48 WWY
 
WEBREADY",,,899974,0.806%
23800,WIEG B060604CH PIANO HINGE JIC BOX,WIEGMANN,WIEGMANN,"WIEB664CH WIE 786725 33135


 ",,,899974,0.806%
10621,WIEG HS664NK NM1 HNG/SC WWY-NO KO,WIEGMANN,WIEGMANN,"WIEHS664NK WIE 786725 61025 HNG/SC
NM1 WIEG WWY
SMCPARTS
BLINE 6648HSNK 6X6X48 HS WWY
WEBREADY",,,899974,0.806%
10656,WM V4050 DEVICE MOUNTING BRACKET 1/PK 5/BX,WIREMOLD,WIREMOLD,"WIRV4050 V4050 786776 06798 BRACK
DEVICE MOUNTING WM",,,899974,0.806%
23563,WM V5745 COMB SWITCH&RCPT BOX 10/PK 10/BX,WIREMOLD,WIREMOLD,"WIRV5745 WIR 786776 07051


STK WIREMOLD
WEBREADY",,,899974,0.806%
11136,WIEG HS665NK NM1 HNG/SC WWY-NO KO,WIEGMANN,WIEGMANN,"WIEHS665NK WIE 786725 61035 HNG/SC
NM1 WIEG WWY

 
WEBREADY",,,899974,0.806%
11255,WIEG SC121204NK NEMA1 SC BOX-NO KO,WIEGMANN,WIEGMANN,"WIESC12124NK WIE 786725 31391 OSU
SMCPARTS",,,899974,0.806%
15149,WM 5781 1/2 MALE BOX CONNECTOR 2/PK 10/BX,WIREMOLD,WIREMOLD,"WIR5781 WIR 786776 08720


STK WIREMOLD
WEBREADY",,,899974,0.806%
23589,WM V5751 1G FLUSH EXT ADAPTER 10/PK 10/BX,WIREMOLD,WIREMOLD,"WIRV5751 WIR 786776 07059


STK WIREMOLD
WEBREADY",,,899974,0.806%
15167,WM 5782 1/2 FEM COND CONNECTOR 10/PK 10/BX,WIREMOLD,WIREMOLD,"WIR5782 WIR 786776 08722


STK WIREMOLD
WEBREADY",,,899974,0.806%
23818,WM V5785 2-1/2 COMBINATION CONN 10/PK 10/BX,WIREMOLD,WIREMOLD,"WIRV5785 WIR 786776 07063


STK WIREMOLD
WEBREADY",,,899974,0.806%
21130,WM 2348 4-1/2X3X1-5/8D DEV BOX 1/PK 10/BX,WIREMOLD,WIREMOLD,"WIR2348 WIR 786776 09979


STK WIREMOLD
WEBREADY",,,899974,0.806%
23538,WM V5744 1G SW&RCPT BOX 1/PK 10/BX,WIREMOLD,WIREMOLD,"WIRV5744 WIR 786776 07047


STK WIREMOLD
WEBREADY",,,899974,0.806%
20098,WM 4001A COUPLING 5/PK 20/BX,WIREMOLD,WIREMOLD,"WIR4001A 4001A 786776 57139
COUPLING WM

STK WIREMOLD
WEBREADY
SMCPARTS",,,899974,0.806%
23581,WM V5748 1G SW&RCPT BOX 10/PK 10/BX,WIREMOLD,WIREMOLD,"WIRV5748 WIR 786776 07055


STK WIREMOLD
WEBREADY",,,899974,0.806%
23829,WM V5786 2-3/8 ADJ OFFSET CONN 5/PK 5/BX,WIREMOLD,WIREMOLD,"WIRV5786 WIR 786776 07064


STK WIREMOLD
WEBREADY",,,899974,0.806%
22014,WM V4047BX 2G IVY COVER PLATE 1/PK 10/BX,WIREMOLD,WIREMOLD,"WIRV4047BX V4047BX 786776 05085 2G
COVER IVY PLATE WM

STK WIREMOLD
WEBREADY",,,899974,0.806%
23572,WM V5747 1G SHALLOW SW&RCPT BOX 10/PK 10/BX,WIREMOLD,WIREMOLD,"WIRV5747 WIR 786776 07052


STK WIREMOLD
WEBREADY
SMCPARTS",,,899974,0.806%
23508,WM V5741 SWITCH&RECEPTACLE BOX 5/PK 5/BX,WIREMOLD,WIREMOLD,"WIRV5741 WIR 786776 07046


STK WIREMOLD
WEBREADY",,,899974,0.806%
26078,WM 5790B ARMORED CABLE CONN 10/PK 10/BX,WIREMOLD,WIREMOLD,"WIR5790B WIR 786776 08846


STK WIREMOLD
WEBREADY",,,899974,0.806%
29723,WM V5700F 18-IN FLEX SECTION 1/PK 10/BX,WIREMOLD,WIREMOLD,"WIRV5700F WIR 786776 07026


STK WIREMOLD
WEBREADY",,,899974,0.806%
114283,WIEG RHC060604 NEMA3R HNG CVR BOX,WIEGMANN,WIEGMANN,"


STK WIEGMANN
WEBREADY",,,899974,0.806%
136800,WM V5751A IV 1G EXT BOX ADAPTOR 10/PK 10/BX,WIREMOLD,WIREMOLD,"
WEBREADY",,,899974,0.806%
174357,HUBW PB3BC10 10FT RACEWAY BASE&CVR 10/BX,HUBWIRE,HUBWIRE,,,,899974,0.806%
205554,WM EFSB2 2-GANG WALL BOX /PK 1/BX,WIREMOLD,WIREMOLD,,,,899974,0.806%
206417,HUBW HBL20GB306GY GY 6RCPT PLGTRAK 2/BX,HUBWIRE,HUBWIRE,,,,899974,0.806%
215722,WIEG SC0606 6X6 PNTD SFC COVER,WIEGMANN,WIEGMANN,,,,899974,0.806%
220939,BLINE 1212SCS NEMA1 SURF ENCL CVR,BL-ENCL,BLINE,,,,899974,0.806%
304888,BLINE 1212120GRTNK N3R SC WWY,BL-ENCL,BLINE,,,,899974,0.806%
307244,BLINE 1212HSLSIDE 12X12 WWY EL,NONRET,BLINE,,,,899974,0.806%
322382,BLINE 16166SCNK NEMA1 SC ENCL,BL-ENCL,BLINE,,,,899974,0.806%
328707,HOFFMAN LRRMPBLK15 LADDER RACK TO RUNWAY MOUNTING PLATE KIT 1/BX,HOFFMAN,HOFFMAN,"HOFF LRRMPBLK15 MOUNTING PLT KIT
RACK MOUNTING PLATE 15IN BLACK",,,899974,0.806%
359569,BLINE 8860GRT NM3R WIRING TROUGH,BL-ENCL,BLINE,"RSCG080860
WIRE WAY	SMCPARTS",,,899974,0.806%
371373,BLINE 6644-12LR WIREWAY REDUCER,NONRET,BLINE,,,,899974,0.806%
372782,BLINE 44120HSNK 4X4X120 HS WWY,BL-ENCL,BLINE,,,,899974,0.806%
378921,BLINE AW2020-1PP NM1 FLT PERF PNL,NONRET,BLINE,,,,899974,0.806%
379159,BLINE 24206-1PP 24X20 SECY ENCL,BL-ENCL,BLINE,"ENCLOSURES	SMCPARTS",,,899974,0.806%
385119,BLINE 12126-4CHC HINGED CVR ENCL,BL-ENCL,BLINE,,,,899974,0.806%
405506,BLINE 121224GRTNK WRNG TROUGH,BL-ENCL,BLINE,,,,899974,0.806%
411066,BLINE 44T NEMA1 WWY TEE,BL-ENCL,BLINE,,,,899974,0.806%
422517,BLINE 884-12LC NEMA12 JIC ENCL,BL-ENCL,BLINE,,,,899974,0.806%
464551,BLINE 6672HS 6X6X72 HS WWY,BL-ENCL,BLINE,,,,899974,0.806%
488268,BLINE 4496GRTNK N3R SC WWY,BL-ENCL,BLINE,,,,899974,0.806%
541444,BLINE 484812-12D NM12 2-DR ENCL,BL-ENCL,BLINE,,,,899974,0.806%
4122,WM V4010DFO FIBERREADY ENTR E FTG 1/PK 5/BX,WIREMOLD,WIREMOLD,"WIRV4010DFO V4010DFO 786776 01478 E
ENTR FIBERREADY WM

STK WIREMOLD
WEBREADY",,,899974,0.806%
23278,WM G3043BE GRY DPLX-RCPT PLATE 1/PK 20/BX,WIREMOLD,WIREMOLD,"WIRG3043BE WIR 786776 08870
WEBREADY OSU",,,899974,0.806%
15679,WM 411 90D FLAT ELBOW 1/PK 10/BX,WIREMOLD,WIREMOLD,"WIR411 WIR 786776 05146


STK WIREMOLD",,,899974,0.806%
17563,WM V5744S-2 2G SW&RCPT DEEP BOX 1/PK 5/BX,WIREMOLD,WIREMOLD,"WIRV5744S2 WIR 786776 07049
",,,899974,0.806%
21116,WM 2347 4-1/2X3X1-3/8D DEV BOX 1/PK 10/BX,WIREMOLD,WIREMOLD,"WIR2347 WIR 786776 09978


STK WIREMOLD
WEBREADY",,,899974,0.806%
28919,UNT AEP363612SDCT3 CT CAN STORAGE 1/BX,UNITY,UNITY,"UNT AEP363612SDCT3 STORAGE CABINET
36X36X12 N3R SDCT
MILB 363612-LC3R-SP-WB",,,899974,0.806%
35855,WM V4047BF 2G IVY COVER PLATE 1/PK 10/BX,WIREMOLD,WIREMOLD,"WIRV4047BF V4047BF 786776 04095 2G
COVER IVY PLATE WM
WEBREADY",,,899974,0.806%
271910,UNT 4424G HINGED COVER WIREWAY 1/BX,UNITY,UNITY,"UNT 4424G NM1 COMBO WIREWAY W/KO
4X4X24 N1 WW WK
WEBREADY",,,899974,0.806%
271914,UNT 44EWK 4X4 END CAP W/ KOS,UNITY,UNITY,"PAINTCHIP
WEBREADY",,,899974,0.806%
275142,PAND ECF5IW-E RCWY END CAP FTG 20/BX 100/CS,PANDUIT,PANDUIT,WEBREADY,,,899974,0.806%
275148,PAND ECF10IW-X RCWY END CAP FTG 10/BX 100/CS,PANDUIT,PANDUIT,WEBREADY,,,899974,0.806%
275150,PAND CF10IW-X RACEWAY COUPLER FTG 10/BX 100/CS,PANDUIT,PANDUIT,WEBREADY,,,899974,0.806%
275152,PAND ICF5IW-E RCWY INSIDE COR FTG 20/BX 100/CS,PANDUIT,PANDUIT,WEBREADY,,,899974,0.806%
275153,PAND ICF10IW-X RCWY INSIDE COR FTG 10/BX 100/CS,PANDUIT,PANDUIT,WEBREADY,,,899974,0.806%
275155,PAND OCF10IW-X RCWY OUTSDE CRNR FTG 10/BX 100/CS,PANDUIT,PANDUIT,,,,899974,0.806%
275157,PAND RAF10IW-X DUCT RT ANGL FTG 10/BX 100/CS,PANDUIT,PANDUIT,WEBREADY,,,899974,0.806%
327883,WM W30 RACEWAY WIRE CONNECTOR /PK 25/BX,WIREMOLD,WIREMOLD,"STK WIREMOLD
WEBREADY",,,899974,0.806%
28434,LEV GFA15-3TC 15A125V GFCI CORD 1/BOX 10/CASE,LEVITON,LEVITON,"LEV GFA15-3TC 07847739930

LEV 078477 82935
STK LEVITON
WEBREADY
GFI CORD

THIS ITEM REPLACED BY GSCA1-3TC ",,,899976,0.617%
44440,LEV X7599 15A-125V TAMPER 1/BOX 10/CASE ***REPLACED BY EID#.223279,NONRET,LEVITON,"LEV GFTR1 15A 125V SLIM TR GFCI
1/BOX 10/CASE",,,899976,0.617%
44441,LEV X7599-I IVORY 15A-125V 1/BOX 10/CASE DELISTED REPLACED BY GFTR1-I,LEVITON,LEVITON,,,,899976,0.617%
70427,LEV X7899-T LIGHT ALMOND 1/BOX 10/CASE ***REPLACED BY EID#.223289,NONRET,LEVITON,"LEV GFTR2-T 20A 125V SLIM TR GFCI
1/BOX 10/CASE
OLD PART X7899T",,,899976,0.617%
161729,LEV AFTR1-W 2P 15A 125V AFCI RCP 1/BOX 10/CASE,LEVITON,LEVITON,"LEV ARC
WEBREADY",,,899976,0.617%
164169,LEV AFTR2-W 2P 20A 125V AFCI RCP 1/BOX 10/CASE,LEVITON,LEVITON,"LEV STK 
ARC FAULT ",,,899976,0.617%
165203,LEV AFTR1-I 2P 15A 125V AFCI RCP 1/BOX 10/CASE,LEVITON,LEVITON,"AFCI
WEBREADY",,,899976,0.617%
223261,LEV GFWR2-E 20A WR SLIM GFCI 1/BOX 10/CASE,LEVITON,LEVITON,,,,899976,0.617%
223262,LEV GFWR2-W 20A WR SLIM GFCI 1/BOX 10/CASE,LEVITON,LEVITON,"LEV WR899-W 20A WR SLIM GFCI 
STK LEVITON
WEBREADY SMCPARTS",,,899976,0.617%
223268,LEV GFWT1-W 15A WR/TR SLIM GCFI 1/BOX 10/CASE,LEVITON,LEVITON,"STK LEV
LEV WT599W
WEBREADY",,,899976,0.617%
223269,LEV GFWT2-E 20A WR/TR SLIM GCFI 1/BOX 10/CASE,LEVITON,LEVITON,"WEATHER 
TAMPER 
GFI ",,,899976,0.617%
223271,LEV GFWT2-I 20A WR/TR SLIM GCFI 1/BOX 10/CASE,LEVITON,LEVITON,"STK LEV
WEBREADY",,,899976,0.617%
223273,LEV GFWT2-W 20A WR/TR SLIM GCFI 1/BOX 10/CASE,LEVITON,LEVITON,"STK LEVITON
LEV WT899-W
WEBREADY
GFI	SMCPARTS",,,899976,0.617%
223275,LEV GFRBF-I SLIM BLANK GFCI 1/BOX 10/CASE,LEVITON,LEVITON,"STK LEVITON

X7590
WEBREADY",,,899976,0.617%
223277,LEV GFRBF-W SLIM BLANK GFCI 1/BOX 10/CASE,LEVITON,LEVITON,"STK LEVITON
LEV X7590-W
WEBREADY
FACELESS GFI",,,899976,0.617%
223279,LEV GFTR1 15A 125V SLIM TR GFCI 1/BOX 10/CASE,LEVITON,LEVITON,"STK LEVITON
LEV X7599 EID#.44440
WEBREADY",,,899976,0.617%
223282,LEV GFTR1-I 15A 125V SLIM TR GFCI 1/BOX 10/CASE,LEVITON,LEVITON,"STK LEVITON
LEV X7599-I
WEBREADY",,,899976,0.617%
223283,LEV GFTR1-T 15A 125V SLIM TR GFCI 1/BOX 10/CASE,LEVITON,LEVITON,"STK LEVITON
LEV X7599-T
WEBREADY",,,899976,0.617%
223284,LEV GFTR1-W 15A 125V SLIM TR GFCI 1/BOX 10/CASE,LEVITON,LEVITON,"LEV X7599-W .44442
WEBREADY
HUBL GFT15W",,,899976,0.617%
223286,LEV GFTR2-E 20A 125V SLIM TR GFCI 1/BOX 10/CASE,LEVITON,LEVITON,,,,899976,0.617%
223287,LEV GFTR2-GY 20A 125V SLIM TR GFCI 1/BOX 10/CASE,LEVITON,LEVITON,,,,899976,0.617%
223288,LEV GFTR2-I 20A 125V SLIM TR GFCI 1/BOX 10/CASE,LEVITON,LEVITON,"LEV X7899-I
STK LEVITON
WEBREADY",,,899976,0.617%
223290,LEV GFTR2-W 20A 125V SLIM TR GFCI 1/BOX 10/CASE,LEVITON,LEVITON,"LEV X7899-W
WEBREADY",,,899976,0.617%
225492,LEV GFPL2-PLI 20A TR GFI COMBO 1/BOX 10/CASE,LEVITON,LEVITON,LEV X7891-PLI,,,899976,0.617%
226289,LEV GFNT2-HGW ST HG 20A SLIM GFCI 1/BOX 10/CASE,LEVITON,LEVITON,"LEV N7899-HGW
STK LEVITON
WEBREADY",,,899976,0.617%
226525,LEV GFNT2-GY 20A SLIM GFCI W/WP 1/BOX 10/CASE,LEVITON,LEVITON,"LEV N7899-GY
STK LEVITON
WEBREADY",,,899976,0.617%
226854,LEV GFNT2 20A SLIM GFCI W/WP 1/BOX 10/CASE,LEVITON,LEVITON,"STK LEVITON
LEV N7899
WEBREADY",,,899976,0.617%
228646,LEV G5362-WTI 20A 125V RECEPTACLE 1/BOX 10/CASE,LEVITON,LEVITON,,,,899976,0.617%
228651,LEV G5362-WTW 20A 125V RECEPTACLE 1/BOX 10/CASE,LEVITON,LEVITON,,,,899976,0.617%
229950,LEV GFNT1-W 15A 125V RECEPTACLE 1/BOX 10/CASE,LEVITON,LEVITON,"LEV N7599-W
STK LEVITON
WEBREADY SMCPARTS",,,899976,0.617%
229969,LEV GFNT1-I 15A 125V RECEPTACLE 1/BOX 10/CASE,LEVITON,LEVITON,"STK LEVITON

N7599I
WEBREADY SMCPARTS",,,899976,0.617%
229970,LEV GFNT1-GY 15A 125V RECEPTACLE 1/BOX 10/CASE,NONRET,LEVITON,,,,899976,0.617%
229973,LEV GFNT2-I 20A 125V RECEPTACLE 1/BOX 10/CASE,LEVITON,LEVITON,"LEV N7899-I
WEBREADY SMCPARTS",,,899976,0.617%
229974,LEV GFNT2-W 20A 125V RECEPTACLE 1/BOX 10/CASE REPLACES N7899W,LEVITON,LEVITON,"STK LEVITON
N7899W
WEBREADY SMCPARTS
GFI",,,899976,0.617%
229975,LEV GFNT2-E 20A 125V RECEPTACLE 1/BOX 10/CASE,LEVITON,LEVITON,"STK LEVITON
N7899E
WEBREADY",,,899976,0.617%
230338,HUBW GFRST20I 20A COM SLF-TST RCPT 10/BX,HUBWIRE,HUBWIRE,"LEV N7899-I
WEBREADY SMCPARTS
**REPLACEMENT FOR GF20ILA**",,,899976,0.617%
232813,LEV GFSW1-W RECEPTACLE/SWITCH 1/BOX 3/CASE,LEVITON,LEVITON,"LEV STK
SWITCH GFI
WEBREADY",,,899976,0.617%
234208,LEV GFNT2-HGR 20A 125V RECEPTACLE 1/BOX 10/CASE,LEVITON,LEVITON,,,,899976,0.617%
234687,CWD TWRSGF15W 125V RECEPTACLE 10/BX 40/CS :DE2312: ALT-TWRGF15W,DISCTNUD,CWD,"LEV GFWT1
WEBREADY",,,899976,0.617%
234690,CWD TRSGF15W 15A 125V RCP 10/BX 40/CS :DE2312: ALT-TRGF15W,DISCTNUD,CWD,"LEV GFTR1
WEBREADY
THIS ITEM REPLACEDD BY CWD TRGF15W
15A 125V RCP (EID#.521172)",,,899976,0.617%
234776,LEV GFTR2-IGO 20A 125V RECEPTACLE 1/BOX 10/CASE,LEVITON,LEVITON,,,,899976,0.617%
240459,LEV GFSW1-I RECEPTACLE/SWITCH 1/BOX 3/CASE,LEVITON,LEVITON,"STK LEVITON

GFI SWITCH COMBO 
WEBREADY",,,899976,0.617%
240524,LEV MGFN2-W 20A 125V RECEPTACLE 1/BOX 10/CASE,LEVITON,LEVITON,"LEV LOCK 
WEBREADY",,,899976,0.617%
241263,LEV GFSW1-T RECEPTACLE/SWITCH 1/BOX 3/CASE,LEVITON,LEVITON,,,,899976,0.617%
244457,LEV GFNT2-HGI 20A 125V RECEPTACLE 1/BOX 10/CASE,LEVITON,LEVITON,"N7899HGI
STK LEVITON 
WEBREADY",,,899976,0.617%
246815,LEV GFPL2-PLW 20A 125V RECEPTACLE 1/BOX 10/CASE,LEVITON,LEVITON,,,,899976,0.617%
248159,LEV GFTR2-HGR 20A 125V RECEPTACLE 1/BOX 10/CASE,LEVITON,LEVITON,,,,899976,0.617%
251224,HUBW GFRST20W 20A COM SLF-TST RCPT 10/BX :DE2405: ALT-GFR20W,DISCTNUD,HUBWIRE,"WEBREADY
LEV N7899-W
LEV GFNT2-W
**REPLACEMENT FOR GF20WLA**

REPLACED BY EID#.536712- HUBW
GFR20W 20A 125V RECEPTACLE",,,899976,0.617%
